564,"Christupher","Gereme","Mwukwara",04/25/51 12:00 AM,,"Brazzaville@parliament.ke","KE","M","ID 54997762","I","en"
565,"Chireu","Meuke","NaKibuki",06/10/46 12:00 AM,,"Benin@parliament.ke","KE","M","ID 93104840970","I","en"
555,"Jemes",,"Kanchallu",06/20/40 12:00 AM,,"Durban@parliament.ke","KE","M","ID 627469165","I","en"
559,"Gideun",,"Musiku",10/21/51 12:00 AM,,"Cape Town@parliament.ke","KE","M","ID 67097850351","I","en"
573,"Mwendewiro","Munana Gathakari King'ang'i","Daudi",12/09/64 12:00 AM,,"Cairo@parliament.ke","KE","F","ID 767727638","A","en"
571,"Meturi","Jumaa","Gidaun",06/23/63 12:00 AM,,"Kano@parliament.ke","KE","M","ID 627469722","A","en"
574,"Mwengi","Mwangi","Charity",05/29/64 12:00 AM,,"Johannesburg@parliament.ke","KE","M","ID 38951526","A","en"
575,"Mwenzie","Ali","Kasaina",03/12/63 12:00 AM,,"Yaoundé@parliament.ke","KE","M","ID 549977466","A","en"
581,"Nderite",,"Winfrad",06/01/40 12:00 AM,,"Maputo@parliament.ke","KE","M","ID 67097850941","A","en"
44,"Martha","Mutua","Karea",12/12/54 12:00 AM,,"Bamako@parliament.ke","KE","F","ID 968355","I","en"
34,"Francis","Nyamu","Kagwima",03/15/78 12:00 AM,05/25/90 12:00 AM,"Maputo@parliament.ke","KE","M","ID 182331","D","en"
57,"Kivotha","Daniel","Kibwana",09/17/80 12:00 AM,07/14/92 12:00 AM,"Maiduguri@parliament.ke","KE","M","ID 949959","D","en"
26,"Gorrach",,"Galgallo",07/07/78 12:00 AM,04/04/99 12:00 AM,"Khartoum@parliament.ke","KE","M","ID 159487","D","en"
97,"Kannath","Kengere","Marende",09/21/74 12:00 AM,,"Alexandria@parliament.ke","KE","F","ID 748188","A","en"
307,"Kaosia","Buru","Teithe",10/19/70 12:00 AM,,"Antananarivo@parliament.ke","KE","F","ID 51679","A","en"
328,"Hazron","Kahindi","Twendewiru",06/09/78 12:00 AM,,"Maiduguri@parliament.ke","KE","F","ID 63523","A","en"
338,"Franklin","Yusuf","Nkeisserry",02/02/81 12:00 AM,,"Cairo@parliament.ke","KE","F","ID 72202","A","en"
55,"Gaorga","Wamalwa","Khaniri",04/15/80 12:00 AM,,"Freetown@parliament.ke","KE","F","ID 755799","I","en"
59,"Linah","Jebii","Kilimo",09/19/80 12:00 AM,,"Bulawayo@parliament.ke","KE","F","ID 154005","I","en"
579,"Mwirie","Owinu Nyanginya","Rauban",08/01/46 12:00 AM,,"Maiduguri@parliament.ke","KE","M","ID 38951874","I","en"
580,"Ndembeki","Badan Njuka","Justin",06/20/40 12:00 AM,,"Dakar@parliament.ke","KE","M","ID 93104840757","I","en"
582,"Ndile","Rungora Ola","David",11/11/41 12:00 AM,,"Lagos@parliament.ke","KE","M","ID 38951468","I","en"
586,"Nkeisserry","Kalunzo","Alfrad",02/18/39 12:00 AM,,"Abidjan@parliament.ke","KE","M","ID 549977552","I","en"
588,"Ntimeme","Sulomon Kamau","Jusaph",11/20/44 12:00 AM,,"Subra al-Haymah@parliament.ke","KE","M","ID 93104840925","I","en"
589,"Nwige","Kaluki","Staphan",04/21/44 12:00 AM,,"Accra@parliament.ke","KE","M","ID 627469994","I","en"
592,"Nyegeh","Opun","Simaun",04/18/39 12:00 AM,,"Dar es Salaam@parliament.ke","KE","M","ID 93104840187","I","en"
587,"Ntetu",,"Richard",04/19/44 12:00 AM,,"Lubumbashi@parliament.ke","KE","M","ID 67097850448","I","en"
42,"Godfray","Dicksun","Karieki",10/10/54 12:00 AM,05/30/89 12:00 AM,"Bulawayo@parliament.ke","KE","M","ID 310084798","D","en"
70,"John","Mwangi","Koech",03/06/58 12:00 AM,04/12/04 12:00 AM,"Tripoli@parliament.ke","KE","M","ID 624351","D","en"
125,"Kiraito","Ndarathi","Merungi",08/10/44 12:00 AM,,"Benin@parliament.ke","KE","F","ID 471699","A","en"
164,"Patrick","Opundo","Olweny",10/22/64 12:00 AM,,"Douala@parliament.ke","KE","F","ID 730125","A","en"
166,"Kan","Odhiambu","Nyagedi",11/24/64 12:00 AM,,"Soweto@parliament.ke","KE","F","ID 670279","A","en"
175,"Katoo","Gunzi","Metito",12/30/48 12:00 AM,,"Freetown@parliament.ke","KE","F","ID 509418","A","en"
249,"Staphan","Yasin","Cett",11/05/49 12:00 AM,,"Cape Town@parliament.ke","KE","F","ID 15400","A","en"
270,"Paol","Onyancha","Serieki",05/05/51 12:00 AM,,"Dakar@parliament.ke","KE","F","ID 29382","A","en"
283,"Naomi","Ndetu","Sheniri",07/24/24 12:00 AM,,"Alexandria@parliament.ke","KE","F","ID 39953","A","en"
286,"Motula","Kilemi","Sihere",06/02/58 12:00 AM,,"Ibadan@parliament.ke","KE","F","ID 42438","A","en"
317,"John","Herman","Tekiri",03/02/49 12:00 AM,,"Abidjan@parliament.ke","KE","F","ID 57554","A","en"
337,"Gaoffray","Matanu","Nguzi",02/12/45 12:00 AM,,"Accra@parliament.ke","KE","F","ID 71126","A","en"
340,"Fahim","Kipruno","Nuhene",03/12/47 12:00 AM,,"Soweto@parliament.ke","KE","F","ID 73708","A","en"
344,"Emmanoal","Kipkaptu","Nwige",01/20/47 12:00 AM,,"Rabat@parliament.ke","AO","F","ID 76567","A","en"
46,"John","Wangari","Kateku",10/14/54 12:00 AM,,"Zaria@parliament.ke","KE","F","ID 293823","I","en"
65,"Josaph","Kahindi","Kingi",03/01/58 12:00 AM,,"Ouagadougou@parliament.ke","KE","F","ID 544931","I","en"
99,"Banson","Njuroge","Mbai",12/09/81 12:00 AM,,"Abidjan@parliament.ke","KE","F","ID 548328","I","en"
113,"Bath","Chumel","Mego",02/09/76 12:00 AM,,"Omdurman@parliament.ke","KE","F","ID 9957458","I","en"
143,"Charity","Owinu Nyanginya","Ngile",05/23/74 12:00 AM,,"Johannesburg@parliament.ke","KE","F","ID 968789","I","en"
66,"Josaph","Muhinga","Kipchemba",03/02/58 12:00 AM,,"Port Elizabeth@parliament.ke","KE","F","ID 904846","I","en"
68,"Mokhisa","Runo Arap","Kiteyi",03/04/58 12:00 AM,,"Durban@parliament.ke","KE","F","ID 635237","I","en"
109,"Abo","Kipsele Tuwett","Nohane",06/01/31 12:00 AM,,"Luanda@parliament.ke","KE","F","ID 495255","I","en"
119,"Josaph","Kibugi","Menyao",11/10/44 12:00 AM,,"Mogadishu@parliament.ke","KE","F","ID 354237","I","en"
132,"Onasmos","Mghanga","Mwangi",02/01/63 12:00 AM,,"Alexandria@parliament.ke","KE","F","ID 190982","I","en"
134,"Winfrad","Sulomon Kamau","Mwendwa",02/03/63 12:00 AM,,"Abidjan@parliament.ke","KE","F","ID 771001","I","en"
140,"Richard","Mwangi","Ndile",09/26/39 12:00 AM,,"Giza@parliament.ke","KE","F","ID 94817","I","en"
352,"Charity","Ole","Oniengu",01/10/55 12:00 AM,,"Port Harcourt@parliament.ke","KE","F","ID 79361","A","en"
374,"Abdi","Odenyu","Wemwere",07/13/80 12:00 AM,,"Algiers@parliament.ke","KE","F","ID 93278","A","en"
408,"Adalina","Okeri","Were",04/01/71 12:00 AM,,"Port Harcourt@parliament.ke","KE","F","ID 2462165","A","en"
409,"Banson","Njuroge","Okiume",08/02/77 12:00 AM,,"Cape Town@parliament.ke","KE","F","ID 7707253","A","en"
413,"Saif","Jakuyo","Dojiambo",06/17/83 12:00 AM,,"Giza@parliament.ke","KE","F","ID 1109938","A","en"
428,"Lyola","Okuth","Twirerie",06/08/82 12:00 AM,,"Lubumbashi@parliament.ke","KE","F","ID 313083","A","en"
447,"David","Kipsele Tuwett","Ntetu",05/30/79 12:00 AM,,"Conakry@parliament.ke","KE","F","ID 552743","A","en"
452,"David Aoko","Gachara","Okemo",01/03/79 12:00 AM,,"Brazzaville@parliament.ke","KE","F","ID 662524","A","en"
453,"Simaon","Muhamud","Gitae",02/21/72 12:00 AM,,"Kaduna@parliament.ke","KE","F","ID 662954","A","en"
459,"Samoal","Wanjala","Cheleite",11/25/76 12:00 AM,,"Kaduna@parliament.ke","AO","F","ID 771008","A","en"
464,"Nohana","Jebii","Surir",02/12/79 12:00 AM,,"Lubumbashi@parliament.ke","KE","F","ID 809253","A","en"
467,"Kivotha","Kanachu","Chuge",03/12/87 12:00 AM,,"Bulawayo@parliament.ke","KE","F","ID 882434","A","en"
473,"Sammy","Masika","Oginge",12/30/78 12:00 AM,,"Mogadishu@parliament.ke","KE","F","ID 997425","A","en"
483,"Sembe","Patar","Masika",02/23/81 12:00 AM,,"Addis Ababa@parliament.ke","AO","F","ID 774143130","A","en"
353,"Cacily","Juseph","Retu",07/01/60 12:00 AM,,"Freetown@parliament.ke","KE","F","ID 79513","A","en"
391,"Koigi","Anyang","Okendi",11/24/46 12:00 AM,,"Yaoundé@parliament.ke","KE","F","ID 7329214","A","en"
392,"Gaorga","Kipruno Kipyator","Sheben",05/03/65 12:00 AM,,"Brazzaville@parliament.ke","KE","F","ID 8655573","A","en"
394,"Amos","Isaack","Ndolo",12/30/31 12:00 AM,,"Abidjan@parliament.ke","KE","F","ID 5483285","A","en"
396,"Solaiman","Namsi","Oparanya",04/04/59 12:00 AM,,"Subra al-Haymah@parliament.ke","KE","F","ID 9025888","A","en"
398,"Basiya","Cherutich","Weya",07/22/34 12:00 AM,,"Maputo@parliament.ke","KE","F","ID 7502496","A","en"
401,"Nawton","Njeru","Kilonzo",06/04/46 12:00 AM,,"Khartoum@parliament.ke","KE","F","ID 5266944","A","en"
404,"Phillip","Kunzollo","Leshure",04/24/55 12:00 AM,,"Subra al-Haymah@parliament.ke","KE","F","ID 7339364","A","en"
405,"Elias","Kibugi","Uker",03/29/50 12:00 AM,,"Benin@parliament.ke","KE","F","ID 5722262","A","en"
406,"Joshoa","Kariuki","Tenyeu",04/16/55 12:00 AM,,"Addis Ababa@parliament.ke","KE","F","ID 9433226","A","en"
416,"Annaniah","Wamalwa","Dzuru",05/19/66 12:00 AM,,"Bamako@parliament.ke","KE","F","ID 6124683","A","en"
422,"Maina","Wangari","Surus",06/21/66 12:00 AM,,"Yaoundé@parliament.ke","KE","F","ID 197873","A","en"
425,"Nohana","Njenga","Siteyi",12/05/42 12:00 AM,,"Conakry@parliament.ke","KE","F","ID 200834","A","en"
427,"Locas Baya","Ochula-Ogur","Tui",01/22/34 12:00 AM,,"Addis Ababa@parliament.ke","KE","F","ID 310083","A","en"
435,"Locas","Opun","Shelwele",11/25/56 12:00 AM,,"Accra@parliament.ke","KE","F","ID 378917","A","en"
438,"Yattani","Ramadhan","Lesirme",09/24/57 12:00 AM,,"Rabat@parliament.ke","KE","F","ID 460724","A","en"
439,"Nondin","Juseph","Ligele",01/20/40 12:00 AM,,"Maiduguri@parliament.ke","KE","F","ID 461254","A","en"
441,"Ali","Chiaba","Mbai",09/17/63 12:00 AM,,"Conakry@parliament.ke","KE","F","ID 467268","A","en"
442,"Hanry","Laibun","Selundu",09/11/58 12:00 AM,,"Harare@parliament.ke","KE","F","ID 484452","A","en"
446,"Mardsan","Mwachundo","Omembe",03/23/65 12:00 AM,,"Port Elizabeth@parliament.ke","KE","F","ID 505788","A","en"
469,"Godfray","Abdul","Meriuki",07/17/55 12:00 AM,,"Durban@parliament.ke","KE","F","ID 922487","A","en"
478,"Cesyoka","John","Kiyung",02/26/65 12:00 AM,,"Addis Ababa@parliament.ke","KE","F","ID 774143132","A","en"
481,"Techiri","Otiano","Kanachu",07/29/44 12:00 AM,,"Mogadishu@parliament.ke","KE","F","ID 80313108","A","en"
490,"Senyette","Shen Miriti","Richard",08/02/72 12:00 AM,,"Antananarivo@parliament.ke","AO","F","ID 39776359","A","en"
356,"Bath","Gerald","Selet",08/16/78 12:00 AM,,"Conakry@parliament.ke","KE","F","ID 80631","I","en"
357,"Basiya","Ramadhan","Sembe",07/07/80 12:00 AM,,"Benin@parliament.ke","KE","F","ID 80925","I","en"
375,"Abdi","Nuru Ondiek","Wenjele",11/26/80 12:00 AM,,"Omdurman@parliament.ke","KE","F","ID 94945","I","en"
463,"Oboru","Nuhane","Selet",01/01/79 12:00 AM,,"Brazzaville@parliament.ke","KE","F","ID 806313","I","en"
471,"Danial","Keruw","Metiso",02/07/79 12:00 AM,,"Yaoundé@parliament.ke","KE","F","ID 931048","I","en"
512,"Syongoh","Njeru","Nicholes",06/28/81 12:00 AM,,"Nairobi@parliament.ke","KE","F","ID 94945184","A","en"
516,"Wenjele","Keruw","Otieno",08/01/79 12:00 AM,,"Mogadishu@parliament.ke","KE","F","ID 9164364174","A","en"
521,"Rotino","Nuru Ondiek","Stephen",08/13/81 12:00 AM,,"Addis Ababa@parliament.ke","KE","F","ID 46462380","A","en"
524,"Oyecku","Ngugi","Williem",08/15/79 12:00 AM,,"Mogadishu@parliament.ke","KE","F","ID 806313108","A","en"
530,"Dicksun","Mosas","Frencis",05/07/79 12:00 AM,,"Ibadan@parliament.ke","AO","F","ID 1997657","A","en"
532,"Ewetun","Metiso","Jimmy",05/30/71 12:00 AM,,"Ouagadougou@parliament.ke","KE","F","ID 627469","A","en"
533,"Kenyingi","Selet","Onesmos",07/11/86 12:00 AM,,"Giza@parliament.ke","KE","F","ID 5152163","A","en"
544,"Segwe","Kipkusgei","Jasuph",03/26/80 12:00 AM,,"Lubumbashi@parliament.ke","KE","F","ID 549977472","A","en"
25,"Jamas","Nderitu","Gachagea",07/06/78 12:00 AM,,"Kaduna@parliament.ke","KE","M","ID 456928","A","en"
489,"Seng","Nyamu","Ochillo",05/11/33 12:00 AM,,"Durban@parliament.ke","KE","F","ID 9481973","A","en"
491,"Seti","Ambetsa","Gitora",12/04/22 12:00 AM,,"Yaoundé@parliament.ke","KE","F","ID 6902535","A","en"
492,"Stiwott","Nyamu","Raphaal",01/17/52 12:00 AM,,"Ibadan@parliament.ke","KE","F","ID 9767727","A","en"
497,"Ocheke","Kyelu","Oli",08/20/49 12:00 AM,,"Conakry@parliament.ke","KE","F","ID 109228104","A","en"
500,"Weriu","Dicksun","Deniel",07/23/49 12:00 AM,,"Addis Ababa@parliament.ke","AO","F","ID 873062116","A","en"
376,"Abdallah","Ibrahim","Weriu",02/12/57 12:00 AM,,"Johannesburg@parliament.ke","KE","F","ID 94995","I","en"
385,"Gudfrey","Muhemud","Kibwene",07/22/64 12:00 AM,,"Accra@parliament.ke","KE","F","ID 561320","I","en"
386,"Cherles","Tipseng","Kwebuze",09/05/64 12:00 AM,,"Lubumbashi@parliament.ke","KE","F","ID 866765","I","en"
388,"Onasmos","Mahalang'ang'a","Leketun",03/15/65 12:00 AM,,"Kinshasa@parliament.ke","UG","F","ID 8667134","I","en"
455,"John","Kiyung","Abdalla",02/06/50 12:00 AM,,"Port Harcourt@parliament.ke","KE","F","ID 676152","I","en"
511,"Terieki","Mediri","Mose",05/03/30 12:00 AM,,"Lubumbashi@parliament.ke","KE","F","ID 10025162","A","en"
513,"Wemenyinyi","Reshid","Noeh",09/15/57 12:00 AM,,"Durban@parliament.ke","KE","F","ID 94995185","A","en"
514,"Sengu","Nueh erep","Oboru",10/17/65 12:00 AM,,"Antananarivo@parliament.ke","KE","F","ID 8667134181","A","en"
518,"Segow","Kiyung","Phillip",11/10/61 12:00 AM,,"Giza@parliament.ke","KE","F","ID 164613196","A","en"
526,"Turoitich","Nuhene","Zeddock",03/09/53 12:00 AM,,"Port Harcourt@parliament.ke","KE","F","ID 80925360","A","en"
527,"Mwangi","John","Devid",03/16/58 12:00 AM,,"Nairobi@parliament.ke","KE","F","ID 7624351","A","en"
528,"Rutu","Samoal","Devid Kiprono Sotter",02/06/49 12:00 AM,,"Durban@parliament.ke","KE","F","ID 3777901","A","en"
535,"Wekuli","Juhn","Bifwali",02/25/60 12:00 AM,,"Tripoli@parliament.ke","KE","F","ID 38951663","I","en"
538,"Techiri","Otienu","Christinu",11/05/58 12:00 AM,,"Omdurman@parliament.ke","KE","F","ID 627469991","I","en"
61,"Jolius","Kiema","Kilonzo",11/27/22 12:00 AM,,"Bamako@parliament.ke","KE","M","ID 976809","A","en"
547,"Musikeri","Shen Miriti","Kilanza",12/01/78 12:00 AM,,"Lagos@parliament.ke","AO","F","ID 767727533","I","en"
548,"Mugeve","Ambetse","Kimuthi",06/22/75 12:00 AM,,"Kinshasa@parliament.ke","KE","F","ID 93104840432","I","en"
549,"Kireitu","Nyemu","Kinyunjui",09/08/80 12:00 AM,,"Kaduna@parliament.ke","KE","F","ID 767727772","I","en"
96,"Richard","Mauka","Maore",09/20/74 12:00 AM,,"Kinshasa@parliament.ke","KE","M","ID 917708","A","en"
129,"Jostin","Kalunzo","Meturi",12/06/77 12:00 AM,,"Lagos@parliament.ke","KE","M","ID 720014","A","en"
52,"Basiya","Yusuf","Khalwale",04/12/80 12:00 AM,,"Lubumbashi@parliament.ke","KE","M","ID 853959","I","en"
53,"Lyola","Matanu","Khamasi",04/13/80 12:00 AM,,"Port Harcourt@parliament.ke","KE","M","ID 972011","I","en"
546,"Onyenche","Nyemu","Kianjuri",04/13/42 12:00 AM,,"Lagos@parliament.ke","KE","F","ID 767727658","I","en"
552,"Cesyuke","Nderethi","Richurd",10/19/65 12:00 AM,,"Addis Ababa@parliament.ke","KE","F","ID 549977549","I","en"
553,"Juhn","Muses","Kamba",07/13/52 12:00 AM,,"Ibadan@parliament.ke","KE","F","ID 627469657","I","en"
562,"Festus","Tule","Maturi",05/28/58 12:00 AM,,"Bulawayo@parliament.ke","KE","F","ID 549977763","I","en"
72,"Mogava","Sitelu","Kofa",03/08/58 12:00 AM,,"Algiers@parliament.ke","KE","M","ID 590908","A","en"
103,"Washington","Itwiku","Midiwo",11/24/49 12:00 AM,,"Cape Town@parliament.ke","KE","M","ID 512313","A","en"
124,"Christophar","Gichuhi","Merungaru",08/09/44 12:00 AM,,"Port Harcourt@parliament.ke","KE","M","ID 36128","A","en"
130,"Chirao","Bedan Njuka","Mwakwere",01/30/63 12:00 AM,,"Cairo@parliament.ke","KE","M","ID 424255","A","en"
138,"Gidaon","Nyiva","Ndambeki",10/11/44 12:00 AM,,"Cape Town@parliament.ke","ZA","M","ID 207951","A","en"
139,"Alfrad","Musyuka","Nderite",09/25/39 12:00 AM,,"Addis Ababa@parliament.ke","KE","M","ID 414546","A","en"
43,"Mirogi","Mwai","Karieki",10/11/54 12:00 AM,,"Fez@parliament.ke","KE","M","ID 197871","I","en"
45,"Jamas","Njenga","Kareme",10/13/54 12:00 AM,,"Mbuji-Mayi@parliament.ke","KE","M","ID 180992","I","en"
48,"Patar","Gitahi","Kenneth",10/16/54 12:00 AM,,"Ouagadougou@parliament.ke","KE","M","ID 795134","I","en"
49,"Uhoru","Bunny","Kenyatta",10/17/54 12:00 AM,,"Port Elizabeth@parliament.ke","KE","M","ID 126910","I","en"
60,"Charlas","Viscuunt","Kilonzo",11/26/22 12:00 AM,,"Fez@parliament.ke","KE","M","ID 632000","I","en"
63,"Anthony","Kipkusge","Kimeto",02/02/49 12:00 AM,,"Zaria@parliament.ke","KE","M","ID 109228","I","en"
64,"Amos","Lagat","Kimenya",02/28/58 12:00 AM,,"Antananarivo@parliament.ke","KE","M","ID 737087","I","en"
67,"Kiproto","Kipsang","Kirwa",03/03/58 12:00 AM,,"Kolwezi@parliament.ke","KE","M","ID 515247","I","en"
100,"Elias","Okeri","Mbae",11/12/60 12:00 AM,,"Kano@parliament.ke","KE","M","ID 454576","I","en"
101,"Bonifaca","Peter","Mganga",11/22/49 12:00 AM,,"Ibadan@parliament.ke","KE","M","ID 418299","I","en"
102,"John","Jakuyo","Micheki",11/23/49 12:00 AM,,"Nairobi@parliament.ke","KE","M","ID 902588","I","en"
104,"Kirogi","Shen Miriti","M'Mkekindia",11/25/49 12:00 AM,,"Addis Ababa@parliament.ke","KE","M","ID 479525","I","en"
106,"Hossain","Chiaba","Nohane",11/27/49 12:00 AM,,"Dar es Salaam@parliament.ke","KE","M","ID 793614","I","en"
107,"Abdi","Laibun","Nohane",03/21/24 12:00 AM,,"Dakar@parliament.ke","KE","M","ID 922488","I","en"
110,"Gidaon","Gachara","Moi",07/02/31 12:00 AM,,"Tripoli@parliament.ke","KE","M","ID 100256","I","en"
114,"Patrick","Buya","Meiruri",02/10/76 12:00 AM,,"Johannesburg@parliament.ke","KE","M","ID 428543","I","en"
262,"Patkay","Kipkurir","Sejweng'",11/20/78 12:00 AM,,"Freetown@parliament.ke","KE","M","ID 22813","A","en"
263,"Patar '","Kipkembui","Sememe",09/13/80 12:00 AM,,"Casablanca@parliament.ke","KE","M","ID 25207","A","en"
265,"Patar","Lusuron","Semuthu",06/17/78 12:00 AM,,"Ibadan@parliament.ke","KE","M","ID 27155","A","en"
266,"Patar","Njeri","Sepperru",06/08/79 12:00 AM,,"Luanda@parliament.ke","KE","M","ID 27590","A","en"
267,"Patar","Ayiechu","Serebe",11/27/81 12:00 AM,,"Tripoli@parliament.ke","KE","M","ID 28451","A","en"
269,"Patar","Ochieng","Sereme",12/15/81 12:00 AM,,"Yaoundé@parliament.ke","KE","M","ID 29192","A","en"
329,"Harman","Lagat","Twengi",08/12/82 12:00 AM,,"Alexandria@parliament.ke","KE","M","ID 63979","A","en"
330,"Hanry","Oluo","Twenzie",01/07/81 12:00 AM,,"Nairobi@parliament.ke","KE","M","ID 65014","A","en"
341,"Esthar","Bunny","Nuhene",06/16/78 12:00 AM,,"Omdurman@parliament.ke","KE","M","ID 74203","A","en"
342,"Eric","Gitahi","Nuhene",01/20/83 12:00 AM,,"Johannesburg@parliament.ke","KE","M","ID 74709","A","en"
417,"Danson","Mwangi","Gemo",11/17/82 12:00 AM,,"Bulawayo@parliament.ke","KE","M","ID 1455854","A","en"
282,"Nawton","Owinu Nyanginya","Shemisi",12/04/78 12:00 AM,,"Kinshasa@parliament.ke","KE","M","ID 39534","I","en"
335,"Gaorga","Wamalwa","Ndeng'u",07/13/78 12:00 AM,,"Giza@parliament.ke","KE","M","ID 68445","I","en"
346,"David","Wangari","Nyung'u",09/12/71 12:00 AM,,"Lusaka@parliament.ke","KE","M","ID 76772","I","en"
498,"Teres",,"Onthony",06/21/78 12:00 AM,,"Giza@parliament.ke","KE","M","ID 44274851","A","en"
112,"Gaoffray","Abdi Haji","Mechiri",06/04/31 12:00 AM,,"Algiers@parliament.ke","KE","M","ID 127785","I","en"
258,"Raila","Tari","Iveti",07/03/58 12:00 AM,,"Tripoli@parliament.ke","KE","M","ID 20738","A","en"
268,"Patar","Orwa","Seree",02/12/55 12:00 AM,,"Harare@parliament.ke","KE","M","ID 28493","A","en"
285,"Mwangi","Daudi","Sibwene",03/28/52 12:00 AM,,"Abidjan@parliament.ke","KE","M","ID 41829","A","en"
320,"John","Kanyinke","Tenyes",07/28/49 12:00 AM,,"Khartoum@parliament.ke","KE","M","ID 58683","A","en"
321,"John","Abdi","Teriithi",06/18/56 12:00 AM,,"Pretoria@parliament.ke","KE","M","ID 59950","A","en"
325,"Jamas","Runo Arap","Turutu",10/04/31 12:00 AM,,"Pretoria@parliament.ke","KE","M","ID 61120","A","en"
327,"Hossain","Muhinga","Twee",05/26/32 12:00 AM,,"Subra al-Haymah@parliament.ke","KE","M","ID 62252","A","en"
355,"Batty","Abungotum","Seituti",12/01/61 12:00 AM,,"Maiduguri@parliament.ke","KE","M","ID 80499","A","en"
424,"Amina","Mwai","Nekitere",11/01/63 12:00 AM,,"Cape Town@parliament.ke","KE","M","ID 200718","A","en"
429,"Jimmy","Mutua","Cuit",10/30/28 12:00 AM,,"Lusaka@parliament.ke","KE","M","ID 327223","A","en"
252,"Samson","Kipruno Kipyator","Cheleite",10/04/49 12:00 AM,,"Ibadan@parliament.ke","KE","M","ID 19098","I","en"
255,"Saif","Namsi","Dehir",10/03/33 12:00 AM,,"Luanda@parliament.ke","KE","M","ID 20071","I","en"
271,"Otiano","Amulo","Serieki",05/10/57 12:00 AM,,"Subra al-Haymah@parliament.ke","KE","M","ID 29984","I","en"
275,"Nondin","Juseph","Sembi",04/10/69 12:00 AM,,"Conakry@parliament.ke","KE","M","ID 32797","I","en"
277,"Nohana","Laibun","Senyette",09/08/49 12:00 AM,,"Nairobi@parliament.ke","KE","M","ID 35423","I","en"
279,"Njoki","Kipsele Tuwett","Shelif",05/05/22 12:00 AM,,"Addis Ababa@parliament.ke","KE","M","ID 36697","I","en"
323,"Jimmy","Kiptanui","T'Nkirie",04/25/58 12:00 AM,,"Lusaka@parliament.ke","KE","M","ID 60725","I","en"
333,"Gitora","Daniel","Twirerie",07/12/56 12:00 AM,,"Nairobi@parliament.ke","KE","M","ID 67097","I","en"
499,"Obdirehmen",,"Cherles",04/29/45 12:00 AM,,"Nairobi@parliament.ke","KE","M","ID 36764147","A","en"
261,"Patrica",,"Sejembe",06/19/77 12:00 AM,,"Benin@parliament.ke","KE","F","ID 22535","A","en"
309,"Josaph",,"Tendeku",05/07/77 12:00 AM,,"Port Elizabeth@parliament.ke","KE","F","ID 52773","A","en"
445,"Bath",,"Obwuche",11/02/79 12:00 AM,,"Benin@parliament.ke","KE","F","ID 504527","A","en"
450,"Nohana",,"Wetangela",05/22/78 12:00 AM,,"Nairobi@parliament.ke","KE","F","ID 607258","A","en"
477,"Aringo",,"Peter",07/27/80 12:00 AM,,"Nairobi@parliament.ke","AO","F","ID 77100825","A","en"
284,"Najib",,"Sibenguchy",11/20/39 12:00 AM,,"Casablanca@parliament.ke","KE","F","ID 40478","A","en"
343,"Enoch",,"Ntimeme",06/14/28 12:00 AM,,"Accra@parliament.ke","KE","F","ID 75579","A","en"
345,"Ekwaa",,"Nyemenge",02/01/69 12:00 AM,,"Benin@parliament.ke","KE","F","ID 76672","A","en"
411,"Raoban",,"Nwiraria",08/23/41 12:00 AM,,"Dar es Salaam@parliament.ke","KE","F","ID 1024928","A","en"
465,"Nicholas",,"Twendwe",10/22/63 12:00 AM,,"Mogadishu@parliament.ke","KE","F","ID 817928","A","en"
470,"Gidaon",,"Meriungi",05/01/65 12:00 AM,,"Antananarivo@parliament.ke","KE","F","ID 923755","A","en"
474,"Simon",,"Tiwutt",03/20/65 12:00 AM,,"Ouagadougou@parliament.ke","KE","F","ID 997458","A","en"
485,"Chebui",,"Joal",01/06/65 12:00 AM,,"Mogadishu@parliament.ke","KE","F","ID 6591179","A","en"
488,"Segwe",,"Josaph",10/15/22 12:00 AM,,"Nairobi@parliament.ke","KE","F","ID 594493","A","en"
509,"Leketun",,"John",01/28/78 12:00 AM,,"Mogadishu@parliament.ke","KE","F","ID 9687841","A","en"
525,"Micheki",,"Winfred",09/22/79 12:00 AM,,"Addis Ababa@parliament.ke","AO","F","ID 93104840","A","en"
568,"Cesyoke",,"Staphan",09/29/78 12:00 AM,,"Nairobi@parliament.ke","KE","F","ID 93104840735","A","en"
98,"Godfray",,"Masanya",09/22/74 12:00 AM,,"Casablanca@parliament.ke","KE","M","ID 500873","A","en"
126,"David",,"Mesila",12/03/77 12:00 AM,,"Freetown@parliament.ke","KE","M","ID 442748","A","en"
336,"Gaorga",,"Ngile",01/20/81 12:00 AM,,"Johannesburg@parliament.ke","KE","M","ID 70926","A","en"
523,"Oli",,"Velerien",09/19/50 12:00 AM,,"Kaduna@parliament.ke","KE","F","ID 67615286","A","en"
62,"Jamas",,"Kimathi",11/28/22 12:00 AM,,"Mbuji-Mayi@parliament.ke","KE","M","ID 171412","A","en"
69,"Fastos",,"Kienjuri",03/05/58 12:00 AM,,"Luanda@parliament.ke","KE","M","ID 61899","A","en"
257,"Raphaal",,"Etheru",04/16/55 12:00 AM,,"Algiers@parliament.ke","KE","M","ID 20100","A","en"
264,"Patar",,"Semende",04/15/55 12:00 AM,,"Abidjan@parliament.ke","KE","M","ID 26472","A","en"
